ticket_date,net_weight_kg,month,day,week_number,quarter,lag_1,lag_2,rolling_7,day_of_week
11/10/2012,30360,1.298272111,10,45,4,0.32189,0.07139,0.89645,0.99951
11/11/2012,5550,1.298272111,11,45,4,0.72219,0.32167,0.19326,1.49927
11/12/2012,33150,1.298272111,12,46,4,-1.84407,0.72190,0.30208,-1.49927
11/13/2012,32960,1.298272111,13,46,4,1.01078,-1.84396,0.51796,-0.99951
11/14/2012,26710,1.298272111,14,46,4,0.99113,1.01045,0.38963,-0.49976
11/15/2012,37310,1.298272111,15,46,4,0.34465,0.99080,0.72084,0.00000
11/16/2012,28510,1.298272111,16,46,4,1.44108,0.34442,0.77137,0.49976
11/17/2012,19510,1.298272111,17,46,4,0.53084,1.44068,0.49995,0.99951
11/18/2012,4230,1.298272111,18,46,4,-0.40009,0.53058,0.46693,1.49927
11/19/2012,23480,1.298272111,19,47,4,-1.98060,-0.40021,0.22503,-1.49927
11/20/2012,32690,1.298272111,20,47,4,0.01055,-1.98047,0.21828,-0.99951
11/21/2012,25560,1.298272111,21,47,4,0.96320,0.01037,0.18951,-0.49976
11/22/2012,26360,1.298272111,22,47,4,0.22570,0.96287,-0.08442,0.00000
11/23/2012,28750,1.298272111,23,47,4,0.30845,0.22548,-0.07841,0.49976
11/24/2012,20490,1.298272111,24,47,4,0.55566,0.30822,-0.05390,0.99951
11/25/2012,6700,1.298272111,25,47,4,-0.29872,0.55540,0.00789,1.49927
11/26/2012,28970,1.298272111,26,48,4,-1.72511,-0.29886,0.14523,-1.49927
11/27/2012,21090,1.298272111,27,48,4,0.57842,-1.72503,-0.14495,-0.99951
11/28/2012,43850,1.298272111,28,48,4,-0.23666,0.57815,0.31258,-0.49976
11/29/2012,19030,1.298272111,29,48,4,2.11755,-0.23680,0.12922,0.00000
11/30/2012,36760,1.298272111,30,48,4,-0.44974,2.11704,0.32960,0.49976
12/1/2012,33900,1.588225974,1,48,4,1.38419,-0.44985,0.66506,0.99951
12/2/2012,7580,1.588225974,2,48,4,1.08836,1.38379,0.68707,1.49927
12/3/2012,29930,1.588225974,3,49,4,-1.63409,1.08801,0.71109,-1.49927
12/4/2012,27770,1.588225974,4,49,4,0.67772,-1.63402,0.87819,-0.99951
12/5/2012,24190,1.588225974,5,49,4,0.45429,0.67743,0.38638,-0.49976
12/6/2012,28050,1.588225974,6,49,4,0.08399,0.45404,0.61202,0.00000
12/7/2012,29950,1.588225974,7,49,4,0.48326,0.08380,0.44167,0.49976
12/8/2012,14450,1.588225974,8,49,4,0.67978,0.48300,-0.04489,0.99951
12/9/2012,29890,1.588225974,9,49,4,-0.92348,0.67950,0.51321,1.49927
12/10/2012,28420,1.588225974,10,50,4,0.67358,-0.92352,0.47544,-1.49927
12/11/2012,26870,1.588225974,11,50,4,0.52153,0.67330,0.45292,-0.99951
12/12/2012,29560,1.588225974,12,50,4,0.36120,0.52127,0.58726,-0.49976
12/13/2012,30330,1.588225974,13,50,4,0.63944,0.36097,0.64429,0.00000
12/14/2012,27000,1.588225974,14,50,4,0.71909,0.63917,0.57050,0.49976
12/15/2012,21990,1.588225974,15,50,4,0.37465,0.71880,0.75912,0.99951
12/16/2012,8520,1.588225974,16,50,4,-0.14357,0.37441,0.22453,1.49927
12/17/2012,18410,1.588225974,17,51,4,-1.53686,-0.14373,-0.02588,-1.49927
12/18/2012,34600,1.588225974,18,51,4,-0.51387,-1.53680,0.16749,-0.99951
12/19/2012,35330,1.588225974,19,51,4,1.16076,-0.51397,0.31183,-0.49976
12/20/2012,32550,1.588225974,20,51,4,1.23627,1.16041,0.36737,0.00000
12/21/2012,29430,1.588225974,21,51,4,0.94872,1.23590,0.42816,0.49976
12/22/2012,23180,1.588225974,22,51,4,0.62600,0.94839,0.45793,0.99951
12/23/2012,7710,1.588225974,23,51,4,-0.02048,0.62572,0.43766,1.49927
12/24/2012,33850,1.588225974,24,52,4,-1.62064,-0.02066,0.82391,-1.49927
12/25/2012,26620,1.588225974,25,52,4,1.08319,-1.62057,0.62428,-0.99951
12/26/2012,30830,1.588225974,26,52,4,0.33534,1.08284,0.51171,-0.49976
12/27/2012,21210,1.588225974,27,52,4,0.77081,0.33511,0.22803,0.00000
12/28/2012,37700,1.588225974,28,52,4,-0.22425,0.77051,0.43491,0.49976
12/29/2012,27130,1.588225974,29,52,4,1.48142,-0.22439,0.53372,0.99951
12/30/2012,11820,1.588225974,30,52,4,0.38809,1.48101,0.63654,1.49927
12/31/2012,38500,1.588225974,31,1,4,-1.19552,0.38785,0.75286,-1.49927
1/1/2013,18240,-1.601266528,1,1,1,1.56417,-1.19551,0.54323,-0.99951
1/2/2013,23150,-1.601266528,2,1,1,-0.53146,1.56375,0.35111,-0.49976
1/3/2013,20450,-1.601266528,3,1,1,-0.02358,-0.53155,0.33210,0.00000
1/4/2013,23720,-1.601266528,4,1,1,-0.30286,-0.02376,-0.01762,0.49976
1/5/2013,13610,-1.601266528,5,1,1,0.03538,-0.30299,-0.35584,0.99951
1/6/2013,21900,-1.601266528,6,1,1,-1.01037,0.03519,-0.10368,1.49927
1/7/2013,23100,-1.601266528,7,2,1,-0.15288,-1.01039,-0.48892,-1.49927
1/8/2013,36470,-1.601266528,8,2,1,-0.02876,-0.15303,-0.03288,-0.99951
1/9/2013,6810,-1.601266528,9,2,1,1.35419,-0.02893,-0.44164,-0.49976
1/10/2013,35040,-1.601266528,10,2,1,-1.71374,1.35380,-0.07666,0.00000
1/11/2013,28750,-1.601266528,11,2,1,1.20628,-1.71365,0.04917,0.49976
1/12/2013,16820,-1.601266528,12,2,1,0.55566,1.20591,0.12947,0.99951
1/13/2013,7260,-1.601266528,13,2,1,-0.67834,0.55540,-0.23676,1.49927
1/14/2013,14540,-1.601266528,14,3,1,-1.66719,-0.67841,-0.45090,-1.49927
1/15/2013,25850,-1.601266528,15,3,1,-0.91417,-1.66711,-0.71657,-0.99951
1/16/2013,28840,-1.601266528,16,3,1,0.25570,-0.91421,-0.16547,-0.49976
1/17/2013,31340,-1.601266528,17,3,1,0.56497,0.25548,-0.25803,0.00000
1/18/2013,28600,-1.601266528,18,3,1,0.82356,0.56470,-0.26178,0.49976
1/19/2013,23080,-1.601266528,19,3,1,0.54015,0.82325,-0.10518,0.99951
1/20/2013,14170,-1.601266528,20,3,1,-0.03082,0.53988,0.06768,1.49927
1/21/2013,24690,-1.601266528,21,4,1,-0.95244,-0.03100,0.32159,-1.49927
1/22/2013,27980,-1.601266528,22,4,1,0.13571,-0.95247,0.37487,-0.99951
1/23/2013,26020,-1.601266528,23,4,1,0.47601,0.13551,0.30433,-0.49976
1/24/2013,27290,-1.601266528,24,4,1,0.27328,0.47576,0.20302,0.00000
1/25/2013,14340,-1.601266528,25,4,1,0.40464,0.27306,-0.15371,0.49976
1/26/2013,18440,-1.601266528,26,4,1,-0.93486,0.40440,-0.26978,0.99951
1/27/2013,9570,-1.601266528,27,4,1,-0.51077,-0.93489,-0.38486,1.49927
1/28/2013,20340,-1.601266528,28,5,1,-1.42825,-0.51087,-0.49367,-1.49927
1/29/2013,34490,-1.601266528,29,5,1,-0.31424,-1.42821,-0.33082,-0.99951
1/30/2013,25920,-1.601266528,30,5,1,1.14939,-0.31437,-0.33332,-0.49976
1/31/2013,28630,-1.601266528,31,5,1,0.26294,1.14903,-0.29980,0.00000
2/1/2013,33660,-1.311312664,1,5,1,0.54325,0.26272,0.18350,0.49976
2/2/2013,16030,-1.311312664,2,5,1,1.06353,0.54299,0.12321,0.99951
2/3/2013,21810,-1.311312664,3,5,1,-0.76005,1.06319,0.42941,1.49927
2/4/2013,33090,-1.311312664,4,6,1,-0.16219,-0.76011,0.74836,-1.49927
2/5/2013,37200,-1.311312664,5,6,1,1.00458,-0.16234,0.81615,-0.99951
2/6/2013,6290,-1.311312664,6,6,1,1.42970,1.00424,0.32509,-0.49976
2/7/2013,28890,-1.311312664,7,6,1,-1.76752,1.42930,0.33160,0.00000
2/8/2013,25300,-1.311312664,8,6,1,0.57014,-1.76743,0.12246,0.49976
2/9/2013,22910,-1.311312664,9,6,1,0.19881,0.56987,0.29457,0.99951
2/10/2013,32100,-1.311312664,10,6,1,-0.04841,0.19860,0.55199,1.49927
2/11/2013,21050,-1.311312664,11,7,1,0.90217,-0.04858,0.25080,-1.49927
2/12/2013,28210,-1.311312664,12,7,1,-0.24080,0.90185,0.02590,-0.99951
2/13/2013,28610,-1.311312664,13,7,1,0.49981,-0.24094,0.58426,-0.49976
2/14/2013,30090,-1.311312664,14,7,1,0.54118,0.49955,0.61428,0.00000
2/15/2013,21730,-1.311312664,15,7,1,0.69427,0.54092,0.52497,0.49976
2/16/2013,24910,-1.311312664,16,7,1,-0.17046,0.69398,0.57500,0.99951
2/17/2013,7450,-1.311312664,17,7,1,0.15846,-0.17062,-0.04164,1.49927
2/18/2013,21720,-1.311312664,18,8,1,-1.64754,0.15826,-0.02488,-1.49927
2/19/2013,25590,-1.311312664,19,8,1,-0.17150,-1.64746,-0.09042,-0.99951
2/20/2013,29510,-1.311312664,20,8,1,0.22880,-0.17165,-0.06791,-0.49976
2/21/2013,25240,-1.311312664,21,8,1,0.63427,0.22859,-0.18923,0.00000
2/22/2013,26470,-1.311312664,22,8,1,0.19260,0.63400,-0.07066,0.49976
2/23/2013,18960,-1.311312664,23,8,1,0.31983,0.19239,-0.21950,0.99951
2/24/2013,12170,-1.311312664,24,8,1,-0.45698,0.31960,-0.10143,1.49927
2/25/2013,10130,-1.311312664,25,9,1,-1.15932,-0.45709,-0.39136,-1.49927
2/26/2013,30810,-1.311312664,26,9,1,-1.37033,-1.15932,-0.26078,-0.99951
2/27/2013,34560,-1.311312664,27,9,1,0.76874,-1.37029,-0.13445,-0.49976
2/28/2013,27410,-1.311312664,28,9,1,1.15663,0.76844,-0.08016,0.00000
3/1/2013,38630,-1.0213588,1,9,1,0.41706,1.15627,0.22403,0.49976
3/2/2013,6640,-1.0213588,2,9,1,1.57761,0.41681,-0.08417,0.99951
3/3/2013,8650,-1.0213588,3,9,1,-1.73132,1.57719,-0.17222,1.49927
3/4/2013,28020,-1.0213588,4,10,1,-1.52341,-1.73123,0.27531,-1.49927
3/5/2013,12950,-1.0213588,5,10,1,0.48015,-1.52336,-0.17147,-0.99951
3/6/2013,22370,-1.0213588,6,10,1,-1.07864,0.47990,-0.47641,-0.49976
3/7/2013,33300,-1.0213588,7,10,1,-0.10426,-1.07865,-0.32907,0.00000
3/8/2013,24890,-1.0213588,8,10,1,1.02630,-0.10443,-0.67279,0.49976
3/9/2013,32160,-1.0213588,9,10,1,0.15640,1.02596,-0.03438,0.99951
3/10/2013,30400,-1.0213588,10,10,1,0.90838,0.15619,0.50971,1.49927
3/11/2013,6660,-1.0213588,11,11,1,0.72633,0.90806,-0.02463,-1.49927
3/12/2013,31170,-1.0213588,12,11,1,-1.72925,0.72604,0.43116,-0.99951
3/13/2013,25720,-1.0213588,13,11,1,0.80598,-1.72916,0.51496,-0.49976
3/14/2013,27500,-1.0213588,14,11,1,0.24225,0.80567,0.36987,0.00000
3/15/2013,26540,-1.0213588,15,11,1,0.42637,0.24203,0.41115,0.49976
3/16/2013,21020,-1.0213588,16,11,1,0.32707,0.42612,0.13247,0.99951
3/17/2013,7160,-1.0213588,17,11,1,-0.24390,0.32684,-0.44890,1.49927
3/18/2013,19580,-1.0213588,18,12,1,-1.67753,-0.24404,-0.12569,-1.49927
3/19/2013,33550,-1.0213588,19,12,1,-0.39285,-1.67745,-0.06615,-0.99951
3/20/2013,30120,-1.0213588,20,12,1,1.05216,-0.39297,0.04391,-0.49976
3/21/2013,29090,-1.0213588,21,12,1,0.69737,1.05181,0.08369,0.00000
3/22/2013,28600,-1.0213588,22,12,1,0.59083,0.69708,0.13522,0.49976
3/23/2013,20120,-1.0213588,23,12,1,0.54015,0.59056,0.11271,0.99951
3/24/2013,8520,-1.0213588,24,12,1,-0.33700,0.53988,0.14673,1.49927
3/25/2013,21380,-1.0213588,25,13,1,-1.53686,-0.33712,0.19176,-1.49927
3/26/2013,23620,-1.0213588,26,13,1,-0.20667,-1.53680,-0.05665,-0.99951
3/27/2013,33380,-1.0213588,27,13,1,0.02503,-0.20681,0.02490,-0.49976
3/28/2013,26380,-1.0213588,28,13,1,1.03457,0.02485,-0.04289,0.00000
3/29/2013,29490,-1.0213588,29,13,1,0.31052,1.03423,-0.02063,0.49976
3/30/2013,31730,-1.0213588,30,13,1,0.63220,0.31029,0.26981,0.99951
3/31/2013,8930,-1.0213588,31,13,1,0.86390,0.63193,0.28006,1.49927
4/1/2013,23180,-0.731404936,1,14,2,-1.49445,0.86359,0.32509,-1.49927
4/2/2013,10540,-0.731404936,2,14,2,-0.02048,-1.49440,-0.00211,-0.99951
4/3/2013,20250,-0.731404936,3,14,2,-1.32792,-0.02066,-0.33057,-0.49976
4/4/2013,23340,-0.731404936,4,14,2,-0.32355,-1.32789,-0.40662,0.00000
4/5/2013,38580,-0.731404936,5,14,2,-0.00393,-0.32368,-0.17923,0.49976
4/6/2013,35500,-0.731404936,6,14,2,1.57244,-0.00411,-0.08492,0.99951
4/7/2013,29940,-0.731404936,7,14,2,1.25386,1.57202,0.44067,1.49927
4/8/2013,11580,-0.731404936,8,15,2,0.67875,1.25348,0.15048,-1.49927
4/9/2013,33110,-0.731404936,9,15,2,-1.22034,0.67847,0.71509,-0.99951
4/10/2013,27250,-0.731404936,10,15,2,1.00664,-1.22033,0.89020,-0.49976
4/11/2013,29970,-0.731404936,11,15,2,0.40051,1.00631,1.05605,0.00000
4/12/2013,30330,-0.731404936,12,15,2,0.68185,0.40027,0.84967,0.49976
4/13/2013,23650,-0.731404936,13,15,2,0.71909,0.68157,0.55324,0.99951
4/14/2013,5330,-0.731404936,14,15,2,0.02813,0.71880,-0.06240,1.49927
4/15/2013,6650,-0.731404936,15,16,2,-1.86682,0.02795,-0.18573,-1.49927
4/16/2013,28140,-0.731404936,16,16,2,-1.73029,-1.86671,-0.31006,-0.99951
4/17/2013,26400,-0.731404936,17,16,2,0.49256,-1.73020,-0.33132,-0.49976
4/18/2013,25870,-0.731404936,18,16,2,0.31259,0.49231,-0.43389,0.00000
4/19/2013,31600,-0.731404936,19,16,2,0.25776,0.31236,-0.40212,0.49976
4/20/2013,12880,-0.731404936,20,16,2,0.85045,0.25755,-0.67154,0.99951
4/21/2013,8410,-0.731404936,21,16,2,-1.08588,0.85014,-0.59449,1.49927
4/22/2013,21600,-0.731404936,22,17,2,-1.54824,-1.08589,-0.22050,-1.49927
4/23/2013,28780,-0.731404936,23,17,2,-0.18391,-1.54818,-0.20449,-0.99951
4/24/2013,26350,-0.731404936,24,17,2,0.55876,-0.18406,-0.20574,-0.49976
4/25/2013,22790,-0.731404936,25,17,2,0.30741,0.55850,-0.28279,0.00000
4/26/2013,39240,-0.731404936,26,17,2,-0.06082,0.30719,-0.09167,0.49976
4/27/2013,16950,-0.731404936,27,17,2,1.64071,-0.06099,0.01014,0.99951
4/28/2013,6040,-0.731404936,28,17,2,-0.66489,1.64028,-0.04914,1.49927
4/29/2013,23630,-0.731404936,29,18,2,-1.79338,-0.66497,0.00164,-1.49927
4/30/2013,29220,-0.731404936,30,18,2,0.02607,-1.79328,0.01265,-0.99951
5/1/2013,35480,-0.441451072,1,18,2,0.60428,0.02588,0.24104,-0.49976
5/2/2013,24250,-0.441451072,2,18,2,1.25179,0.60400,0.27756,0.00000
5/3/2013,27520,-0.441451072,3,18,2,0.09020,1.25142,-0.01562,0.49976
5/4/2013,32450,-0.441451072,4,18,2,0.42843,0.09000,0.37212,0.99951
5/5/2013,17340,-0.441451072,5,18,2,0.93838,0.42819,0.65480,1.49927
5/6/2013,34910,-0.441451072,6,19,2,-0.62455,0.93805,0.93698,-1.49927
5/7/2013,30150,-0.441451072,7,19,2,1.19283,-0.62463,0.96024,-0.99951
5/8/2013,23870,-0.441451072,8,19,2,0.70047,1.19247,0.66981,-0.49976
5/9/2013,27230,-0.441451072,9,19,2,0.05089,0.70018,0.74436,0.00000
5/10/2013,22170,-0.441451072,10,19,2,0.39844,0.05070,0.61052,0.49976
5/11/2013,31710,-0.441451072,11,19,2,-0.12495,0.39820,0.59201,0.99951
5/12/2013,34740,-0.441451072,12,19,2,0.86183,-0.12511,1.02729,1.49927
5/13/2013,20520,-0.441451072,13,20,2,1.17525,0.86152,0.66731,-1.49927
5/14/2013,33650,-0.441451072,14,20,2,-0.29562,1.17488,0.75486,-0.99951
5/15/2013,30530,-0.441451072,15,20,2,1.06250,-0.29575,0.92147,-0.49976
5/16/2013,36090,-0.441451072,16,20,2,0.73978,1.06216,1.14311,0.00000
5/17/2013,27400,-0.441451072,17,20,2,1.31488,0.73948,1.27394,0.49976
5/18/2013,21940,-0.441451072,18,20,2,0.41602,1.31450,1.02954,0.99951
5/19/2013,8180,-0.441451072,19,20,2,-0.14874,0.41578,0.36512,1.49927
5/20/2013,16650,-0.441451072,20,21,2,-1.57203,-0.14890,0.26831,-1.49927
5/21/2013,38690,-0.441451072,21,21,2,-0.69592,-1.57196,0.39439,-0.99951
5/22/2013,28590,-0.441451072,22,21,2,1.58382,-0.69599,0.34586,-0.49976
5/23/2013,29830,-0.441451072,23,21,2,0.53911,1.58340,0.18926,0.00000
5/24/2013,23390,-0.441451072,24,21,2,0.66737,0.53885,0.08894,0.49976
5/25/2013,21090,-0.441451072,25,21,2,0.00124,0.66709,0.06768,0.99951
5/26/2013,12700,-0.441451072,26,21,2,-0.23666,0.00106,0.18075,1.49927
5/27/2013,33070,-0.441451072,27,22,2,-1.10449,-0.23680,0.59151,-1.49927
5/28/2013,39960,-0.441451072,28,22,2,1.00251,-1.10450,0.62328,-0.99951
5/29/2013,28120,-0.441451072,29,22,2,1.71518,1.00217,0.61152,-0.49976
5/30/2013,30060,-0.441451072,30,22,2,0.49050,1.71474,0.61728,0.00000
5/31/2013,19550,-0.441451072,31,22,2,0.69116,0.49024,0.52122,0.49976
6/1/2013,15950,-0.151497208,1,22,2,-0.39595,0.69088,0.39264,0.99951
6/2/2013,37050,-0.151497208,2,22,2,-0.76833,-0.39607,1.00177,1.49927
6/3/2013,20630,-0.151497208,3,23,2,1.41418,-0.76839,0.69057,-1.49927
6/4/2013,22630,-0.151497208,4,23,2,-0.28424,1.41379,0.25705,-0.99951
6/5/2013,25350,-0.151497208,5,23,2,-0.07737,-0.28438,0.18776,-0.49976
6/6/2013,29870,-0.151497208,6,23,2,0.20398,-0.07754,0.18300,0.00000
6/7/2013,24250,-0.151497208,7,23,2,0.67151,0.20377,0.30058,0.49976
6/8/2013,31970,-0.151497208,8,23,2,0.09020,0.67123,0.70133,0.99951
6/9/2013,16720,-0.151497208,9,23,2,0.88873,0.09000,0.19276,1.49927
6/10/2013,7770,-0.151497208,10,24,2,-0.68868,0.88841,-0.12894,-1.49927
6/11/2013,37120,-0.151497208,11,24,2,-1.61444,-0.68875,0.23353,-0.99951
6/12/2013,29390,-0.151497208,12,24,2,1.42142,-1.61437,0.33460,-0.49976
6/13/2013,31900,-0.151497208,13,24,2,0.62186,1.42103,0.38538,0.00000
6/14/2013,33110,-0.151497208,14,24,2,0.88149,0.62159,0.60702,0.49976
6/15/2013,28900,-0.151497208,15,24,2,1.00664,0.88117,0.53022,0.99951
6/16/2013,12820,-0.151497208,16,24,2,0.57118,1.00631,0.43266,1.49927
6/17/2013,23400,-0.151497208,17,25,2,-1.09208,0.57091,0.82366,-1.49927
6/18/2013,34630,-0.151497208,18,25,2,0.00228,-1.09209,0.76137,-0.99951
6/19/2013,27020,-0.151497208,19,25,2,1.16387,0.00210,0.70208,-0.49976
6/20/2013,31570,-0.151497208,20,25,2,0.37672,1.16351,0.69383,0.00000
6/21/2013,29610,-0.151497208,21,25,2,0.84735,0.37648,0.60627,0.49976
6/22/2013,23630,-0.151497208,22,25,2,0.64462,0.84704,0.47444,0.99951
6/23/2013,6370,-0.151497208,23,25,2,0.02607,0.64434,0.31308,1.49927
6/24/2013,24960,-0.151497208,24,26,2,-1.75925,0.02588,0.35211,-1.49927
6/25/2013,24120,-0.151497208,25,26,2,0.16364,-1.75915,0.08919,-0.99951
6/26/2013,32040,-0.151497208,26,26,2,0.07675,0.16343,0.21477,-0.49976
6/27/2013,26560,-0.151497208,27,26,2,0.89597,0.07656,0.08944,0.00000
6/28/2013,21890,-0.151497208,28,26,2,0.32913,0.89565,-0.10368,0.49976
6/29/2013,40190,-0.151497208,29,26,2,-0.15391,0.32891,0.31058,0.99951
6/30/2013,13800,-0.151497208,30,26,2,1.73897,-0.15407,0.49645,1.49927
7/1/2013,23490,0.138456655,1,27,3,-0.99071,1.73853,0.45968,-1.49927
7/2/2013,37050,0.138456655,2,27,3,0.01159,-0.99074,0.78313,-0.99951
7/3/2013,25570,0.138456655,3,27,3,1.41418,0.01140,0.62128,-0.49976
7/4/2013,9440,0.138456655,4,27,3,0.22673,1.41379,0.19301,0.00000
7/5/2013,37800,0.138456655,5,27,3,-1.44170,0.22652,0.59101,0.49976
7/6/2013,30770,0.138456655,6,27,3,1.49176,-1.44165,0.35536,0.99951
7/7/2013,14910,0.138456655,7,27,3,0.76460,1.49135,0.38313,1.49927
7/8/2013,29590,0.138456655,8,28,3,-0.87590,0.76431,0.53573,-1.49927
7/9/2013,29480,0.138456655,9,28,3,0.64255,-0.87594,0.34636,-0.99951
7/10/2013,31040,0.138456655,10,28,3,0.63117,0.64227,0.48319,-0.49976
7/11/2013,29490,0.138456655,11,28,3,0.79253,0.63089,0.98476,0.00000
7/12/2013,15990,0.138456655,12,28,3,0.63220,0.79223,0.43916,0.49976
7/13/2013,19480,0.138456655,13,28,3,-0.76419,0.63193,0.15674,0.99951
7/14/2013,9190,0.138456655,14,28,3,-0.40320,-0.76425,0.01365,1.49927
7/15/2013,25510,0.138456655,15,29,3,-1.46756,-0.40331,-0.08842,-1.49927
7/16/2013,29290,0.138456655,16,29,3,0.22053,-1.46751,-0.09317,-0.99951
7/17/2013,28670,0.138456655,17,29,3,0.61152,0.22031,-0.15246,-0.49976
7/18/2013,21520,0.138456655,18,29,3,0.54739,0.61124,-0.35184,0.00000
7/19/2013,35470,0.138456655,19,29,3,-0.19218,0.54712,0.13547,0.49976
7/20/2013,28350,0.138456655,20,29,3,1.25075,-0.19233,0.35736,0.99951
7/21/2013,11350,0.138456655,21,29,3,0.51429,1.25038,0.41140,1.49927
7/22/2013,16100,0.138456655,22,30,3,-1.24413,0.51403,0.17600,-1.49927
7/23/2013,36770,0.138456655,23,30,3,-0.75281,-1.24412,0.36312,-0.99951
7/24/2013,33730,0.138456655,24,30,3,1.38522,-0.75287,0.48970,-0.49976
7/25/2013,33060,0.138456655,25,30,3,1.07077,1.38483,0.77838,0.00000
7/26/2013,26370,0.138456655,26,30,3,1.00147,1.07043,0.55074,0.49976
7/27/2013,20780,0.138456655,27,30,3,0.30948,1.00114,0.36137,0.99951
7/28/2013,17480,0.138456655,28,30,3,-0.26873,0.30926,0.51471,1.49927
7/29/2013,25550,0.138456655,29,31,3,-0.61007,-0.26887,0.75111,-1.49927
7/30/2013,36640,0.138456655,30,31,3,0.22466,-0.61015,0.74786,-0.99951
7/31/2013,31210,0.138456655,31,31,3,1.37177,0.22445,0.68482,-0.49976
8/1/2013,28430,0.428410519,1,31,3,0.81011,1.37138,0.56900,0.00000
8/2/2013,27130,0.428410519,2,31,3,0.52256,0.80981,0.58801,0.49976
8/3/2013,26630,0.428410519,3,31,3,0.38809,0.52230,0.73435,0.99951
8/4/2013,23160,0.428410519,4,31,3,0.33638,0.38785,0.87644,1.49927
8/5/2013,34190,0.428410519,5,32,3,-0.02255,0.33614,1.09258,-1.49927
8/6/2013,23160,0.428410519,6,32,3,1.11836,-0.02272,0.75536,-0.99951
8/7/2013,21810,0.428410519,7,32,3,-0.02255,1.11800,0.52022,-0.49976
8/8/2013,35170,0.428410519,8,32,3,-0.16219,-0.02272,0.68882,0.00000
8/9/2013,16870,0.428410519,9,32,3,1.21972,-0.16234,0.43216,0.49976
8/10/2013,38370,0.428410519,10,32,3,-0.67316,1.21936,0.72585,0.99951
8/11/2013,25910,0.428410519,11,32,3,1.55072,-0.67324,0.79464,1.49927
8/12/2013,16550,0.428410519,12,33,3,0.26190,1.55030,0.35336,-1.49927
8/13/2013,28040,0.428410519,13,33,3,-0.70626,0.26168,0.47544,-0.99951
8/14/2013,30000,0.428410519,14,33,3,0.48222,-0.70633,0.68032,-0.49976
8/15/2013,25170,0.428410519,15,33,3,0.68496,0.48197,0.43016,0.00000
8/16/2013,25130,0.428410519,16,33,3,0.18536,0.68467,0.63679,0.49976
8/17/2013,22050,0.428410519,17,33,3,0.18122,0.18515,0.22853,0.99951
8/18/2013,13350,0.428410519,18,33,3,-0.13736,0.18101,-0.08567,1.49927
8/19/2013,19100,0.428410519,19,34,3,-1.03726,-0.13752,-0.02188,-1.49927
8/20/2013,19970,0.428410519,20,34,3,-0.44250,-1.03728,-0.22375,-0.99951
8/21/2013,32050,0.428410519,21,34,3,-0.35251,-0.44261,-0.17247,-0.49976
8/22/2013,26820,0.428410519,22,34,3,0.89700,-0.35264,-0.13120,0.00000
8/23/2013,33470,0.428410519,23,34,3,0.35603,0.89668,0.07744,0.49976
8/24/2013,19400,0.428410519,24,34,3,1.04388,0.35579,0.01114,0.99951
8/25/2013,14270,0.428410519,25,34,3,-0.41147,1.04354,0.03416,1.49927
8/26/2013,9620,0.428410519,26,35,3,-0.94210,-0.41159,-0.20299,-1.49927
8/27/2013,34340,0.428410519,27,35,3,-1.42308,-0.94213,0.15649,-0.99951
8/28/2013,32950,0.428410519,28,35,3,1.13387,-1.42304,0.17900,-0.49976
8/29/2013,27920,0.428410519,29,35,3,0.99009,1.13352,0.20652,0.00000
8/30/2013,31380,0.428410519,30,35,3,0.46981,0.98976,0.15423,0.49976
8/31/2013,18540,0.428410519,31,35,3,0.82770,0.46956,0.13272,0.99951
9/1/2013,40630,0.718364383,1,35,3,-0.50043,0.82739,0.79214,1.49927
9/2/2013,22060,0.718364383,2,36,3,1.78449,-0.50053,1.10333,-1.49927
9/3/2013,26380,0.718364383,3,36,3,-0.13633,1.78403,0.90421,-0.99951
9/4/2013,34590,0.718364383,4,36,3,0.31052,-0.13649,0.94523,-0.49976
9/5/2013,32030,0.718364383,5,36,3,1.15973,0.31029,1.04805,0.00000
9/6/2013,13650,0.718364383,6,36,3,0.89493,1.15937,0.60452,0.49976
9/7/2013,22720,0.718364383,7,36,3,-1.00623,0.89462,0.70909,0.99951
9/8/2013,23760,0.718364383,8,36,3,-0.06806,-1.00625,0.28707,1.49927
9/9/2013,27150,0.718364383,9,37,3,0.03951,-0.06823,0.41440,-1.49927
9/10/2013,32740,0.718364383,10,37,3,0.39016,0.03933,0.57350,-0.99951
9/11/2013,32710,0.718364383,11,37,3,0.96837,0.38992,0.52647,-0.49976
9/12/2013,25980,0.718364383,12,37,3,0.96527,0.96804,0.37512,0.00000
9/13/2013,26510,0.718364383,13,37,3,0.26914,0.96494,0.69683,0.49976
9/14/2013,21590,0.718364383,14,37,3,0.32396,0.26892,0.66856,0.99951
9/15/2013,12530,0.718364383,15,37,3,-0.18494,0.32373,0.38763,1.49927
9/16/2013,24440,0.718364383,16,38,3,-1.12208,-0.18509,0.31984,-1.49927
9/17/2013,37540,0.718364383,17,38,3,0.10985,-1.12208,0.43992,-0.99951
9/18/2013,31900,0.718364383,18,38,3,1.46487,0.10965,0.41965,-0.49976
9/19/2013,24820,0.718364383,19,38,3,0.88149,1.46446,0.39063,0.00000
9/20/2013,31080,0.718364383,20,38,3,0.14916,0.88117,0.50496,0.49976
9/21/2013,22930,0.718364383,21,38,3,0.79667,0.14895,0.53848,0.99951
9/22/2013,11700,0.718364383,22,38,3,-0.04634,0.79637,0.51771,1.49927
